# CSV-File created with merge-csv.com
# -----------------------------------------------------------

News_Headline,News Url,Image Url,image_name,Class
മോദി പഴയ സുഹൃത്ത് ഛോട്ടാ രാജനൊപ്പം,https://malayalam.samayam.com/latest-news/fact-check/fake-alert-doctored-image-of-prime-minister-modi-standing-with-chhota-rajan-going-viral/articleshow/71521277.cms,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/71217681_2346207452363677_596150780763832320_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=110474&_nc_ohc=CENOy0jU_-kAX9zKh6l&_nc_ht=scontent.fmaa8-1.fna&edm=ADpOs1MEAAAA&oh=00_AfC82_SLw8fuwcLShZBcamul6NjW-twkbdogRXyFywUGzg&oe=65089A27,image859.png,0
വയറ്റിൽ കത്രിക കുടുങ്ങിയ സംഭവം: 2 ഡോക്ടർമാരെയും 2 നഴ്സുമാരെയും പ്രതികളാക്കി പൊലീസ് തുടർനടപടി,https://www.manoramaonline.com/news/kerala/2023/08/17/police-to-file-chargesheet-in-harshina-case.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/8/17/kk-harshina.jpg.image.396.206.jpg,image528.png,1
സിദ്ദിഖ് കൊലക്കേസിൽ 3000 പേജുള്ള കുറ്റപത്രം സമർപ്പിച്ചു,https://malayalam.indiatoday.in/crime-news/story/police-filed-a-charge-sheet-in-the-siddique-murder-case-636519-2023-08-18,https://akm-img-a-in.tosshub.com/lingo/itml/images/story/202308/siddik-sixteen_nine.jpg?size=176:98,image1262.png,1
വൈദ്യുതി ബോർഡിന്റെ പ്രതിസന്ധി അതിരൂക്ഷം: നിരക്ക് വർധന ചർച്ച ചെയ്യാൻ യോഗം,https://www.asianetnews.com/kerala-news/kerala-electricity-crisis-fare-hike-discussion-kgn-rzgkyx,https://static-ai.asianetnews.com/images/01d3vnmw0sfg7j2g0fen8e6m7m/balbe_254x142xt.jpg,image1656.png,1
"അന്തരിച്ച പാചക വിദഗ്ധൻ നൗഷാദിന്‍റെ മകളുടെ സംരക്ഷണാവകാശവുമായി ബന്ധപ്പെട്ട് കേസ്, ഇന്ന് കോടതി പരിഗണിക്കും",https://www.asianetnews.com/kerala-news/pathanamthitta-court-will-consider-complaint-of-chef-and-film-producer-naushad-s-daughter-s-apn-rzkln9,https://static-ai.asianetnews.com/images/01h80jr2xzr7bdjk8wek909xt8/nashwa-noushad_254x142xt.jpg,image1622.png,1
"നെഹ്റു ട്രോഫി വള്ളംകളിയിൽ വീയപുരം ചുണ്ടൻ ജലരാജാവ്, പള്ളാത്തുരുത്തി ബോട്ട് ക്ലബിന് തുടർച്ചയായ നാലാം കിരീടം",https://www.asianetnews.com/kerala-news/nehru-trophy-boat-race-2023-winners-veeyapuram-chundan-apn-rza0nv,https://static-ai.asianetnews.com/images/01h7mrznj4hh3pqtmzarwvx9n9/nehru-trophy--1-_254x142xt.jpg,image1713.png,1
"മോദി സര്‍ക്കാര്‍ വക സ്ത്രീകള്‍ക്ക് 2.20 ലക്ഷം വായ്പ;
",https://malayalam.oneindia.com/women/fact-check-2-20-lakhs-loan-from-central-government-to-women-of-the-country-know-the-truth/articlecontent-pf567812-365106.html?ref_medium=Desktop&ref_source=OI-ML&ref_campaign=Topic-Article,https://malayalam.oneindia.com/img/2022/12/22-1574672996-1608191989-1612066876-1670420957.jpg,image94.png,0
ബെംഗളൂരുവിലെ തെരുവിലെ വെള്ളക്കെട്ടിലൂടെ മുതല നീങ്ങുന്നുവെന്ന പ്രചാരണം,https://malayalam.oneindia.com/fact-check/viral-video-of-crocodile-in-a-waterlogged-street-is-not-from-bengaluru-here-is-the-fact/articlecontent-pf543632-352687.html?ref_medium=Desktop&ref_source=OI-ML&ref_campaign=Topic-Article,https://malayalam.oneindia.com/img/2022/09/fact2-1662375872.jpg,image138.png,0
സാനിറ്റൈസർ കാറിനുള്ളിൽ മറന്നു വെച്ചാൽ തീ പിടിക്കുമോ,https://malayalam.samayam.com/latest-news/fact-check/fact-check-why-it-is-not-advised-to-keep-your-hand-sanitizer-inside-car-as-it-may-cause-fire/articleshow/76105503.cms,https://malayalam.samayam.com/thumb/76105653/76105653.jpg?imgsize=119606&width=700&height=525&resizemode=75,image760.png,0
എന്റ ദൈവമേ ഇനി 6 വർഷം ഉയർന്ന ഉദ്യോഗസ്ഥരുടെ ഒഴുക്കായിരിക്കും ഈ ജയിലിൽ. ഇനി 6 വർഷം ഇതിലെ ഉദ്യോഗസ്ഥർക്കും പച്ചമാംസം കഴിക്കാം,https://www.facebook.com/photo.php?fbid=979212332818682&set=pb.100021897726401.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/179886758_979212336152015_7571727265373646146_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=iDaJU3AI7PEAX9jBQp8&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfB8njkgQvIkqeDlqIhcpapadII8xSzDORVc5ILNwPr4JQ&oe=65086B3D,image942.png,0
മമ്മൂട്ടിക്ക് മാമുക്കോയയോട് 'ശത്രുത' തോന്നാൻ കാരണമെന്ത്?,https://malayalam.news18.com/news/film/mamukkoya-appears-in-a-video-message-to-stop-fake-news-mm-234735.html,"https://images.news18.com/malayalam/uploads/2020/05/Mamukkoya.jpg?im=Resize,width=540,aspect=fit,type=normal",image382.png,1
ചെന്നൈ സൂപ്പർ കിങ്‌സ് നായകൻ മഹേന്ദ്ര സിങ് ധോണി മുംബൈ ഇന്ത്യൻസ് മെന്ററായ സച്ചിൻ ടെണ്ടുൽക്കറുടെ കാലിൽ തൊടുന്ന ചിത്രം സോഷ്യൽ മീഡിയയിൽ വ്യാപകമായി ഷെയർ ചെയ്യപ്പെടുന്നു,https://www.manoramaonline.com/fact-check/viral/2023/07/04/ms-dhoni-touching-sachin-tendulkars-feet-ipl.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/fact-check/images/2023/5/31/dhoni%20sachin.jpg.image.845.440.jpg,image306.png,0
ബിജെഎംഎസുമായി ബിജെപിക്ക് ബന്ധമില്ലെന്ന് കെ.സുരേന്ദ്രൻ; മോദിയുടെ ചിത്രവും പാർട്ടി ചിഹ്നവും ഉപയോഗിച്ചാല്‍ നടപടി,https://www.asianetnews.com/kerala-news/k-surendran-president-of-kerala-bjp-states-that-the-party-has-no-relation-with-thr-group-bjms-afe-ryxeae,https://static-ai.asianetnews.com/images/01h4mtfy9jwjxpt77sdgjdsesj/rush-9-45amk-surendran-kochi-060723_254x142xt.jpg,image1817.png,1
മേട്ടുപ്പാളയം ഊട്ടി റോഡ് കൈയ്യടക്കി; ‌‌കൊമ്പന്‍ ബാഹുബലി,https://www.manoramanews.com/news/kerala/2023/08/21/bahubali-komban-elephent-tamilnadu-road.html,https://img.manoramanews.com/content/dam/mm/mnews/news/kerala/images/2023/8/21/elephent-bhahu.jpg.image.260.136.jpg,image1343.png,1
സംഭവാമി യുഗേ യുഗേ.....,https://www.facebook.com/photo.php?fbid=1015167645889817&set=pb.100021897726401.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/204111323_1015167649223150_7645715549516260810_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=P9DIiRLJDO8AX_JW7D3&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCV5FiXstNgX2Whl2xKhJLYf1LQaLc2Uf6KP4evdm8dBQ&oe=65086C20,image936.png,0
"ആ കുട്ടിക്ക് എക്സ്പീരിയൻസ് ഇല്ലെന്നാണ് ഈ അവതാരിക പറഞ്ഞത്. ഇതുപോലെ തന്നെയാണ് അവതാരയ്ക്ക് മന്ത്രിയിലുള്ള എക്സ്പീരിയൻസ്.
ജനങ്ങൾ അറിഞ്ഞിരിക്കേണ്ട ഈ നഗ്നസത്യം....",https://www.facebook.com/photo.php?fbid=1460929497980294&set=pb.100021897726401.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t39.30808-6/346493955_254118133810435_5190456503065211730_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=lJguCt5BTWsAX9eEGx2&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCec4i_CW_vfRy-o5aGIvR7aFmso1QLcbE-vCFwpTh3XA&oe=64E61F00,image931.png,0
കഴിവില്ലാത്തോണ്ട് പറയുവാ …,https://www.facebook.com/photo.php?fbid=4431952943503141&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t39.30808-6/218019732_4431952950169807_2723321240000017847_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=eb2muqO9fSAAX8ilzzJ&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfAOaD_NBBtAYA6N1WO64i3iZ6mjSrwV1TpaMDeFqT_e9g&oe=64E6E454,image983.png,0
കെ ഫോൺ പദ്ധതിയിൽ അഡ്വാൻസും അമിതം,https://www.manoramaonline.com/news/kerala/2023/08/20/huge-corruption-in-kfon-project.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2021/2/14/k-fon-logo.jpg.image.396.206.jpg,image1438.png,1
"തിരുവനന്തപുരത്ത് 3 റീച്ചിലും വണ്ടി ഓടിത്തുടങ്ങി, ചെങ്കവിളയ്ക്ക് ശേഷം ഇനിയെന്ത്? | പണി തീരുന്ന പാത 05......",https://www.mathrubhumi.com/in-depth/series/national-highway-66-development-in-thiruvananthapuram-district-1.8811592,https://www.mathrubhumi.com/image/contentid/policy:1.8811652:1691749496/63332%20(1).jpg?$p=56a318f&f=16x10&w=852&q=0.8,image124.png,1
"'കൈതോലപ്പായ'യിൽ കഴമ്പില്ല, ജി.ശക്തിധരന്‍റെ  ആരോപണങ്ങൾക്ക് തെളിവില്ല, തുടരന്വേഷണ സാധ്യതയില്ലെന്ന് പൊലീസ്",https://www.asianetnews.com/kerala-news/police-close-compliant-on-allegations-raised-by-g-sakthidharan-rzgwdh,https://static-ai.asianetnews.com/images/01h4jmkh6p3p6fwnw0881rmav2/g-sakthidharan_254x142xt.jpg,image1642.png,1
അഖിലേഷ് യാദവ് ഇന്ത്യയുടെ അടുത്ത പ്രധാനമന്ത്രിയെന്ന് ഒബാമ ,https://malayalam.samayam.com/latest-news/fact-check/fake-alert-barack-obama-has-not-supported-akhilesh-yadav-to-be-the-next-prime-minister-of-india/articleshow/69153375.cms,https://malayalam.samayam.com/thumb/69153380/download-24-69153380.jpg?imgsize=7334&width=700&height=525&resizemode=75,image829.png,0
ഉപയോഗിക്കാത്ത ഗൂഗിള്‍ അക്കൗണ്ടുകള്‍ നീക്കം ചെയ്യാനുള്ള നടപടികളുമായി ഗൂഗിള്‍ മുന്നോട്ട്......,https://www.mathrubhumi.com/technology/news/google-moves-forward-with-plan-to-delete-inactive-accounts-1.8802705,https://www.mathrubhumi.com/image/contentid/policy:1.8793744:1691217578/Google.jpg?$p=7347990&f=16x10&w=852&q=0.8,image131.png,1
നെറ്റ്സിൽ തീപാറുന്ന പന്തുകളുമായി ബുമ്ര; വീഡിയോ കാണാം....,https://malayalam.indiatoday.in/sports/story/bumrah-with-fiery-balls-in-the-nets-watch-the-video-633044-2023-08-16,https://akm-img-a-in.tosshub.com/lingo/itml/images/story/202308/jasprit_bumrah-sixteen_nine.jpg?size=176:98,image1232.png,1
ബിജെപി യുടെ തണലിൽ സിപിഎം,https://www.facebook.com/photo.php?fbid=2330903113608145&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/55842816_2330903116941478_8407611477938143232_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=PxmFR42QE6sAX93BRoe&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCKZmvD7MnW1BuX8xOYJ699uHUJKmNiv4CbgaerHL79xw&oe=65095339,image1087.png,0
ഡല്‍ഹിയിലെ ആശുപത്രിയില്‍ രോഗികള്‍ക്കൊപ്പം മൃതദേഹങ്ങള്‍ കിടത്തിയിരിക്കുന്നു։,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-a-video-that-shared-as-that-corpses-lying-among-patients-from-delhi/articleshow/76118845.cms,https://malayalam.samayam.com/thumb/76118935/76118935.jpg?imgsize=97698&width=700&height=525&resizemode=75,image758.png,0
ഇതൊക്കെ ആരറിയാൻ …,https://www.facebook.com/photo.php?fbid=4054874247877681&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/161037987_4054874251211014_6650521300589750252_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=x5XRTeST8cgAX8TUSll&_nc_oc=AQm0O2d4tnL1P3dR5UcfPQVuwmzukiYGTYirJEx1r4TKcwU-6UE0NdiOle9Q2zaCsTA&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfDjA0vv-yCogmcMq47qYgy6AxzVIWCaoUBFTJcMiZOkMA&oe=65091717,image1010.png,0
പാക്കിസ്ഥാനിൽ മുൻ വിദേശകാര്യമന്ത്രി അറസ്റ്റിൽ,https://www.manoramaonline.com/news/world/2023/08/20/pakistan-former-foreign-minister-under-arrest.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/district-news/wayanad/images/2022/6/2/Arrest-representational-image-2.jpg.image.396.206.jpg,image1484.png,1
പ്രത്യേക ഭരണമേഖല ആവശ്യം;  പ്രധാനമന്ത്രിക്ക് 10 കുക്കി എം എൽ എമാരുടെ കത്ത്,https://www.manoramanews.com/news/india/2023/08/17/letter-of-10-kuki-mlas-to-prime-minister-demanding-special-administrative-region.html,https://img.manoramanews.com/content/dam/mm/mnews/news/india/images/2023/8/17/manipur.jpg.image.260.136.jpg,image1330.png,1
ബത്തേരിയില്‍ പാമ്പുകടിയേറ്റ് മരിച്ച ഷെഹ്‍ലയുടെ പാട്ട്,https://malayalam.samayam.com/latest-news/fact-check/fake-video-in-name-of-shehla-sherin-who-died-by-snake-bite/articleshow/72195059.cms,https://malayalam.samayam.com/thumb/72195071/shehna-72195071.jpg?imgsize=23894&width=700&height=525&resizemode=75,image867.png,0
ശിവൻകുട്ടിയുടെ നിയമസഭാ ചവിട്ടുനാടകം ഒന്നാം ദിവസം…,https://www.facebook.com/photo.php?fbid=4064402420258197&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/162332263_4064402426924863_3221171286831966931_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=PIwSVENAakUAX_tcP7b&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfDmjRvismh3XNdGm1avn5tmqOlRjJ0CFiGNR6CSbCNd8w&oe=6509429C,image1009.png,0
ആർ.പ്രശാന്ത്  സിഎംആർഎൽ  പുതിയ നോമിനി,https://www.manoramaonline.com/news/business/2023/08/19/r-prashant-new-nominee-of-cmrl.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/2/13/ksidc-logo.jpg.image.396.206.jpg,image1525.png,1
പാവം പ്രധാന മന്ത്രി …,https://www.facebook.com/photo.php?fbid=2849006995131085&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/80454386_2849006998464418_6750172049244684288_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=LrKTpwfx2nIAX8i4nAO&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfBoh3Y8x3MS1Qno-GjoHuLzj06lYLEix4Mqs6AKIg753g&oe=65097DBE,image1070.png,0
ആരാധകന്റെ ഫോണ്‍ വലിച്ചെറിഞ്ഞ് രണ്‍ബീര്‍ കപൂര്‍,https://www.twentyfournews.com/2023/01/28/fact-check-behind-ranbir-kapoor-viral-video-phone-throwing.html,https://www.twentyfournews.com/wp-content/uploads/2023/01/820450-24-1.jpg,image224.png,0
